Return,Volume,Ticker ,Date
0.0035254839875147326,22103800.0,META,2014-11-24
-0.008127816261213727,35434200.0,MSFT,2014-11-24
0.006356777579631601,136004000.0,NVDA,2014-11-24
-0.00024114400522234902,9542100.0,ORCL,2014-11-24
-0.007553588757391871,34521240.0,PFE,2014-11-24
-0.005530415746736739,5569200.0,PG,2014-11-24
,,PYPL,2014-11-24
-0.016440213551166094,48569086.0,T,2014-11-24
-0.005203697035588428,9042000.0,TSM,2014-11-24
0.0015733778909565732,10724800.0,V,2014-11-24
-0.004656616712402029,44786300.0,BAC,2014-11-25
0.009248959828431325,28110100.0,CSCO,2014-11-25
0.013100708861165211,11304900.0,DAL,2014-11-25
0.011812621166767068,7404200.0,DIS,2014-11-25
-0.005185454551994595,5848381.0,GE,2014-11-25
0.001931347396329386,29093200.0,INTC,2014-11-25
-0.00168400930278656,7367900.0,JNJ,2014-11-25
0.003614045331901572,10741700.0,KO,2014-11-25
0.02188901247053332,32250200.0,META,2014-11-25
-0.002521703672242581,28008000.0,MSFT,2014-11-25
-0.0004857270983534834,190240000.0,NVDA,2014-11-25
-0.006758177242838781,12404200.0,ORCL,2014-11-25
0.008272921191606164,26884273.0,PFE,2014-11-25
0.007830945896919905,6439700.0,PG,2014-11-25
,,PYPL,2014-11-25
0.0034585418624264452,38848940.0,T,2014-11-25
-0.0013078388384971662,6605100.0,TSM,2014-11-25
0.010368379057987376,12966400.0,V,2014-11-25
0.0005848944850213034,27310300.0,BAC,2014-11-26
0.0054982925485651535,19466000.0,CSCO,2014-11-26
0.003629185751068409,8587400.0,DAL,2014-11-26
0.0029459366741220183,4607200.0,DIS,2014-11-26
0.00037249409586070925,4025029.0,GE,2014-11-26
0.015968988257931693,24060000.0,INTC,2014-11-26
0.004779641959666181,5503700.0,JNJ,2014-11-26
0.0037397045805545037,9199200.0,KO,2014-11-26
0.0263122774067841,32695300.0,META,2014-11-26
0.005898134341775441,27163600.0,MSFT,2014-11-26
0.017015289338508266,219264000.0,NVDA,2014-11-26
0.01749652218660347,11590000.0,ORCL,2014-11-26
0.020675983874567372,28959704.0,PFE,2014-11-26
0.0009011284135302944,4420000.0,PG,2014-11-26
,,PYPL,2014-11-26
0.008902845774308998,18725200.0,T,2014-11-26
0.01178508611908291,7688400.0,TSM,2014-11-26
0.0,7977200.0,V,2014-11-26
-0.0040911148828991495,27834900.0,BAC,2014-11-28
0.007655932562030232,18138900.0,CSCO,2014-11-28
0.054927990607559485,16204600.0,DAL,2014-11-28
0.006418865516241157,3853000.0,DIS,2014-11-28
-0.014142137167053148,6507169.0,GE,2014-11-28
0.00948514834675529,19128500.0,INTC,2014-11-28
0.009700626612770602,5881200.0,JNJ,2014-11-28
0.012192109010471297,10502000.0,KO,2014-11-28
0.0010305356192368276,15992000.0,META,2014-11-28
0.0012567204600590909,21534400.0,MSFT,2014-11-28
0.0023896975688875166,124832000.0,NVDA,2014-11-28
0.012896876488346587,11890100.0,ORCL,2014-11-28
0.0016076906315696249,21373750.0,PFE,2014-11-28
0.017439067417923892,7661800.0,PG,2014-11-28
,,PYPL,2014-11-28
0.007116558174232068,16749262.0,T,2014-11-28
0.012510825570941853,6019000.0,TSM,2014-11-28
0.003614965535732706,5186800.0,V,2014-11-28
-0.01467123432337425,61173100.0,BAC,2014-12-01
-0.0018087997847273662,19670200.0,CSCO,2014-12-01
-0.022498117685711305,14652000.0,DAL,2014-12-01
0.00205375084775139,6714700.0,DIS,2014-12-01
-0.017742656116161104,10217577.0,GE,2014-12-01
-0.0021478555948024614,30904000.0,INTC,2014-12-01
-0.002032369003097112,5638800.0,JNJ,2014-12-01
-0.006245935539911818,10065700.0,KO,2014-12-01
-0.033462015209792084,31789900.0,META,2014-12-01
0.016941696168943476,31191600.0,MSFT,2014-12-01
-0.018598034324539325,190060000.0,NVDA,2014-12-01
-0.0077809971135230915,10802400.0,ORCL,2014-12-01
0.003531166838419475,24190776.0,PFE,2014-12-01
-0.0038698934404702845,6745100.0,PG,2014-12-01
,,PYPL,2014-12-01
-0.009044664524168744,26415124.0,T,2014-12-01
-0.022581825790246146,7990200.0,TSM,2014-12-01
-0.0001546781407270048,10925600.0,V,2014-12-01
0.021441195735429464,62945200.0,BAC,2014-12-02
0.008336288249430224,28247400.0,CSCO,2014-12-02
-0.02082462672166807,18329400.0,DAL,2014-12-02
0.008306236252415111,6664200.0,DIS,2014-12-02
0.001152983455049883,5265108.0,GE,2014-12-02
0.011568595439190199,28361100.0,INTC,2014-12-02
0.004443348803111924,6184400.0,JNJ,2014-12-02
-0.00022436270655001866,9878100.0,KO,2014-12-02
0.00479368263039226,16773900.0,META,2014-12-02
-0.0032906195366834146,25773500.0,MSFT,2014-12-02
0.0014579052703651563,245952000.0,NVDA,2014-12-02
0.002376564136422177,9083200.0,ORCL,2014-12-02
0.009916965851591186,26758530.0,PFE,2014-12-02
0.010989718651265523,7432900.0,PG,2014-12-02
,,PYPL,2014-12-02
-0.021962399338782412,48895982.0,T,2014-12-02
-0.016129099403201286,9853000.0,TSM,2014-12-02
0.0072049404438159215,8535200.0,V,2014-12-02
0.011111403339487236,70104200.0,BAC,2014-12-03
0.004672897196261738,27858600.0,CSCO,2014-12-03
0.0017911565607866553,11034800.0,DAL,2014-12-03
-0.003851403493983274,5492400.0,DIS,2014-12-03
0.012667996678459748,7169817.0,GE,2014-12-03
-0.004521319220489484,30660800.0,INTC,2014-12-03
-0.007280594029554388,8957400.0,JNJ,2014-12-03
-0.01661415954097778,15246500.0,KO,2014-12-03
-0.007686236379808475,16689900.0,META,2014-12-03
-0.007841183330134283,23534800.0,MSFT,2014-12-03
0.025715999382143195,284424000.0,NVDA,2014-12-03
-0.0028449674917442325,10326000.0,ORCL,2014-12-03
0.00570157772016322,33154202.0,PFE,2014-12-03
-0.011749146467943117,6465600.0,PG,2014-12-03
,,PYPL,2014-12-03
-0.008457316591217401,40703335.0,T,2014-12-03
0.015950456133740243,16566400.0,TSM,2014-12-03
0.006115170937258219,9382000.0,V,2014-12-03
-0.004627079461303252,49412800.0,BAC,2014-12-04
-0.006440085806062035,23797800.0,CSCO,2014-12-04
0.03731838250904396,14723100.0,DAL,2014-12-04
0.0012888843661726934,6017300.0,DIS,2014-12-04
-0.010993430109350943,6173706.0,GE,2014-12-04
0.0008014646472529474,23359100.0,INTC,2014-12-04
-0.0014852243786063202,6697600.0,JNJ,2014-12-04
-0.006849460713962863,13779700.0,KO,2014-12-04
0.004807664302315828,14362800.0,META,2014-12-04
0.015806583446846822,30320400.0,MSFT,2014-12-04
-0.008987803726307697,185332000.0,NVDA,2014-12-04
-0.004041984352788908,9177100.0,ORCL,2014-12-04
-0.0025197917583722473,20106420.0,PFE,2014-12-04
0.006444442997149302,6406700.0,PG,2014-12-04
,,PYPL,2014-12-04
-0.002647192613974614,30441540.0,T,2014-12-04
-0.0047974272848142485,6130000.0,TSM,2014-12-04
-0.001758452456941395,7362400.0,V,2014-12-04
0.0273096280144709,131824000.0,BAC,2014-12-05
-0.009722650791327614,26722300.0,CSCO,2014-12-05
0.01852659832295811,15045100.0,DAL,2014-12-05
0.0056847446103995836,5226800.0,DIS,2014-12-05
-0.003066039761875472,4671777.0,GE,2014-12-05
0.005605693347841445,20527600.0,INTC,2014-12-05
0.00883233220585744,6449700.0,JNJ,2014-12-05
0.0006900527030890835,12536900.0,KO,2014-12-05
0.01488580491165159,24306400.0,META,2014-12-05
-0.008599714577421258,27313400.0,MSFT,2014-12-05
0.0057275592070624715,165680000.0,NVDA,2014-12-05
0.000955171395355281,8925300.0,ORCL,2014-12-05
0.01010444317370185,26196432.0,PFE,2014-12-05
-0.002207880870607304,6383400.0,PG,2014-12-05
,,PYPL,2014-12-05
0.0008846614085933346,25014862.0,T,2014-12-05
-0.0035057269678209213,7679900.0,TSM,2014-12-05
0.008462733424303703,7838000.0,V,2014-12-05
-0.0011312200751292245,101035100.0,BAC,2014-12-08
-0.009818673667578715,24275900.0,CSCO,2014-12-08
0.0012690952677285594,14718700.0,DAL,2014-12-08
0.0004265902897462315,6682200.0,DIS,2014-12-08
-0.01230309780107175,7851516.0,GE,2014-12-08
-0.012476571863005437,28134800.0,INTC,2014-12-08
9.210473098431038e-05,6499300.0,JNJ,2014-12-08
-0.008960196031556289,12802300.0,KO,2014-12-08
0.0020951807535596334,25733900.0,META,2014-12-08
-0.014869502133142198,26663100.0,MSFT,2014-12-08
-0.012814648707073606,226944000.0,NVDA,2014-12-08
-0.01335591992844487,12766500.0,ORCL,2014-12-08
-0.000625313551654294,28318029.0,PFE,2014-12-08
0.004204692241083219,4721900.0,PG,2014-12-08
,,PYPL,2014-12-08
-0.0017679933584021645,22613920.0,T,2014-12-08
-0.010553959948066294,9404100.0,TSM,2014-12-08
-0.0009491455116420466,12342000.0,V,2014-12-08
-0.005662836650545566,95939400.0,BAC,2014-12-09
0.006978018154236931,25885900.0,CSCO,2014-12-09
-0.021335041138077382,14027400.0,DAL,2014-12-09
-0.00916835933961302,9519900.0,DIS,2014-12-09
-0.004281717918722339,6783438.0,GE,2014-12-09
-0.00833305153964281,28487300.0,INTC,2014-12-09
-0.004331005314192504,7214300.0,JNJ,2014-12-09
-0.025498010562970408,25714600.0,KO,2014-12-09
0.004182000317815238,25358600.0,META,2014-12-09
-0.0023057361309140045,24330500.0,MSFT,2014-12-09
-0.003365023242131726,239448000.0,NVDA,2014-12-09
0.01208611056278186,13897500.0,ORCL,2014-12-09
-0.0006256129735158211,27809158.0,PFE,2014-12-09
-0.0005510701997070155,5704000.0,PG,2014-12-09
,,PYPL,2014-12-09
-0.029220465613160496,78454282.0,T,2014-12-09
0.003555362447370758,9606600.0,TSM,2014-12-09
0.003953097974747299,10454000.0,V,2014-12-09
-0.010250358312841268,103611100.0,BAC,2014-12-10
-0.020058228541502188,31773400.0,CSCO,2014-12-10
-0.0023743057636426146,15790800.0,DAL,2014-12-10
-0.014095330564395825,10346100.0,DIS,2014-12-10
-0.012118780108027805,9454521.0,GE,2014-12-10
-0.012740773906657843,27499900.0,INTC,2014-12-10
-0.016751623148989814,9416400.0,JNJ,2014-12-10
-0.010466130025196696,18324100.0,KO,2014-12-10
-0.008589193134501238,32210500.0,META,2014-12-10
-0.01449942346818478,30431800.0,MSFT,2014-12-10
-0.02218997357684771,204364000.0,NVDA,2014-12-10
-0.022689160218139715,12547600.0,ORCL,2014-12-10
-0.0028166531562275887,31848929.0,PFE,2014-12-10
-0.007827305504448767,6293300.0,PG,2014-12-10
,,PYPL,2014-12-10
-0.012161721089304245,46031111.0,T,2014-12-10
-0.017271641194347875,10065400.0,TSM,2014-12-10
-0.00916178945470969,8528000.0,V,2014-12-10
0.005178325370547965,80173200.0,BAC,2014-12-11
0.0044659244559006606,22902400.0,CSCO,2014-12-11
0.04565085160700155,19911400.0,DAL,2014-12-11
0.014036331366515054,8227800.0,DIS,2014-12-11
0.0055400847206210635,8534363.0,GE,2014-12-11
0.007688168523594552,25088200.0,INTC,2014-12-11
0.004518401169280706,7114600.0,JNJ,2014-12-11
-0.0016826616247271886,16201500.0,KO,2014-12-11
0.020346471936171007,33462100.0,META,2014-12-11
0.005757500017015804,29060400.0,MSFT,2014-12-11
-0.0004933392161615702,135652000.0,NVDA,2014-12-11
-0.0039100559741285235,12395800.0,ORCL,2014-12-11
-0.006591614698620685,27788921.0,PFE,2014-12-11
0.004555498387401435,6468700.0,PG,2014-12-11
,,PYPL,2014-12-11
0.006771411500437585,37104703.0,T,2014-12-11
-0.002253441943715684,11096100.0,TSM,2014-12-11
0.005348827760756292,13383600.0,V,2014-12-11
-0.019462176834258438,88886700.0,BAC,2014-12-12
-0.0048168861021627984,27032000.0,CSCO,2014-12-12
-0.01344896543542129,15141600.0,DAL,2014-12-12
-0.002833764502326863,7890900.0,DIS,2014-12-12
-0.02046449428139907,10651052.0,GE,2014-12-12
-0.01280680348861285,29322500.0,INTC,2014-12-12
-0.021458277197327957,8325500.0,JNJ,2014-12-12
-0.014928927008976967,18432400.0,KO,2014-12-12
0.0012865189296376034,28091600.0,META,2014-12-12
-0.00466450693425613,34248400.0,MSFT,2014-12-12
-0.031095895204556467,323964000.0,NVDA,2014-12-12
-0.019872298927539167,14108200.0,ORCL,2014-12-12
-0.02211672806233811,29000072.0,PFE,2014-12-12
-0.009512108723483181,6574600.0,PG,2014-12-12
,,PYPL,2014-12-12
-0.01681462916598797,39813210.0,T,2014-12-12
-0.007678348439965177,11335100.0,TSM,2014-12-12
-0.02409527637057962,15325600.0,V,2014-12-12
-0.016345234282896137,101305300.0,BAC,2014-12-15
-0.006701334580386131,27503200.0,CSCO,2014-12-15
0.0025167167193194118,12391100.0,DAL,2014-12-15
-0.006448625353164372,6746800.0,DIS,2014-12-15
-0.012052836964714708,13265484.0,GE,2014-12-15
-0.008556156410927995,30633400.0,INTC,2014-12-15
-0.004500629377502285,12110600.0,JNJ,2014-12-15
-0.008311074082842929,23378500.0,KO,2014-12-15
-0.010792755786689812,29396500.0,META,2014-12-15
-0.005963650937037213,29247800.0,MSFT,2014-12-15
-0.0030564789852917107,254696000.0,NVDA,2014-12-15
0.029036282472610475,22343100.0,ORCL,2014-12-15
-0.0029081336195140306,33448268.0,PFE,2014-12-15
-0.003908599222997466,6511900.0,PG,2014-12-15
,,PYPL,2014-12-15
0.002798566693180682,39714307.0,T,2014-12-15
-0.0013653527777138796,14120700.0,TSM,2014-12-15
-0.0003113730022750172,12825200.0,V,2014-12-15
-0.007715226556440968,96112000.0,BAC,2014-12-16
-0.003373127171154011,36622000.0,CSCO,2014-12-16
-0.05062745559973103,19653600.0,DAL,2014-12-16
-0.008030844688201588,6549400.0,DIS,2014-12-16
-0.004066753298697212,10096741.0,GE,2014-12-16
-0.010022292524149101,31166300.0,INTC,2014-12-16
-0.011542637315993809,10209200.0,JNJ,2014-12-16
-0.004436640419355098,23475400.0,KO,2014-12-16
-0.029873945190613926,31554600.0,META,2014-12-16
-0.03235481571701748,47801400.0,MSFT,2014-12-16
-0.011241744941329013,185308000.0,NVDA,2014-12-16
-0.011676060943099253,16424500.0,ORCL,2014-12-16
-0.0061569083019122894,24954188.0,PFE,2014-12-16
0.0017940616615650384,8773800.0,PG,2014-12-16
,,PYPL,2014-12-16
-0.0034108607450460404,38332580.0,T,2014-12-16
-0.022789588284339968,11179200.0,TSM,2014-12-16
-0.012816846740223209,12050400.0,V,2014-12-16
0.03229667771126943,92164100.0,BAC,2014-12-17
0.008273696771057937,36617700.0,CSCO,2014-12-17
0.01740840524703291,17268400.0,DAL,2014-12-17
0.013419109691326092,6885900.0,DIS,2014-12-17
0.006941626943719692,16189945.0,GE,2014-12-17
0.019122440048154443,31637700.0,INTC,2014-12-17
0.01274775436736264,10207600.0,JNJ,2014-12-17
0.02872010814009829,20223900.0,KO,2014-12-17
0.019011860295207628,29203900.0,META,2014-12-17
0.012843319571196332,34970900.0,MSFT,2014-12-17
0.04082688515712074,345596000.0,NVDA,2014-12-17
0.013044416984925089,18151000.0,ORCL,2014-12-17
0.014672654679535935,25988478.0,PFE,2014-12-17
0.014995177657626257,7412700.0,PG,2014-12-17
,,PYPL,2014-12-17
0.01649028114554696,38316163.0,T,2014-12-17
0.009328262204567173,13146600.0,TSM,2014-12-17
0.022374929363887297,9714400.0,V,2014-12-17
0.015643050431719763,79334000.0,BAC,2014-12-18
0.03133172732086753,34927700.0,CSCO,2014-12-18
0.012995692343724219,12578400.0,DAL,2014-12-18
0.013460279120983687,9387500.0,DIS,2014-12-18
0.029062575027398063,10859756.0,GE,2014-12-18
0.021523296130127045,32128100.0,INTC,2014-12-18
0.026328342330556254,11756800.0,JNJ,2014-12-18
0.02021654722985078,18030700.0,KO,2014-12-18
0.030088043930269537,34222100.0,META,2014-12-18
0.03891578530774109,40105600.0,MSFT,2014-12-18
0.003972374442975157,226156000.0,NVDA,2014-12-18
0.10179790376254183,54495600.0,ORCL,2014-12-18
0.02731345571880439,37867058.0,PFE,2014-12-18
0.014333298494913382,8724500.0,PG,2014-12-18
,,PYPL,2014-12-18
0.02571190917486499,49812455.0,T,2014-12-18
0.006931798755788199,10804900.0,TSM,2014-12-18
0.019608037219164487,10318000.0,V,2014-12-18
0.005134215826448241,105588200.0,BAC,2014-12-19
0.004339848161491133,59644100.0,CSCO,2014-12-19
0.013042317767056222,13059600.0,DAL,2014-12-19
0.0030234888324325304,12837900.0,DIS,2014-12-19
0.019092916455868414,18093862.0,GE,2014-12-19
-0.01755828232971235,76786800.0,INTC,2014-12-19
-0.01179616638366665,19154400.0,JNJ,2014-12-19
-0.01037995792756563,24009500.0,KO,2014-12-19
0.018877429211226593,43335000.0,META,2014-12-19
0.0029459174342612027,64551200.0,MSFT,2014-12-19
0.009891182257866893,325528000.0,NVDA,2014-12-19
0.014333160135701295,41782200.0,ORCL,2014-12-19
-0.0009384194602738427,47377089.0,PFE,2014-12-19
0.0005435329465768302,14037800.0,PG,2014-12-19
,,PYPL,2014-12-19
0.0008951420008129762,53222549.0,T,2014-12-19
0.018815769441919983,11708000.0,TSM,2014-12-19
-0.009426237186674458,15563600.0,V,2014-12-19
0.005107725113522088,70969300.0,BAC,2014-12-22
0.016204573358031382,28858600.0,CSCO,2014-12-22
0.0006332538782938268,8206700.0,DAL,2014-12-22
0.014102581297215089,7477500.0,DIS,2014-12-22
0.00351319430291408,7352856.0,GE,2014-12-22
0.023095875964931345,29227100.0,INTC,2014-12-22
0.011274257807479815,8124500.0,JNJ,2014-12-22
0.009535137917508374,11190900.0,KO,2014-12-22
0.01965454949374923,31395800.0,META,2014-12-22
0.006713986625609181,26566000.0,MSFT,2014-12-22
0.017629201767790592,148976000.0,NVDA,2014-12-22
-0.007608603642684786,21264400.0,ORCL,2014-12-22
0.004696504592674122,19388330.0,PFE,2014-12-22
0.0059748459435911005,7157100.0,PG,2014-12-22
,,PYPL,2014-12-22
0.009242450658421442,30042487.0,T,2014-12-22
0.007657823027829913,4714700.0,TSM,2014-12-22
0.009706884606580646,5680000.0,V,2014-12-22
0.012422277490975686,94405200.0,BAC,2014-12-23
0.001063047583488741,23538600.0,CSCO,2014-12-23
-0.005905872495622244,6606300.0,DAL,2014-12-23
0.005201665934457145,5385800.0,DIS,2014-12-23
0.006612017988235408,6551927.0,GE,2014-12-23
0.0059126708029551,22169700.0,INTC,2014-12-23
-0.023047122702627876,10171700.0,JNJ,2014-12-23
0.014640113239449581,13411300.0,KO,2014-12-23
-0.010313078067191839,19865800.0,META,2014-12-23
0.009796181324438935,23648100.0,MSFT,2014-12-23
-0.006255472036797771,109280000.0,NVDA,2014-12-23
0.007885550360158478,14042400.0,ORCL,2014-12-23
-0.019944017019060456,36675511.0,PFE,2014-12-23
0.007451456016644764,5610600.0,PG,2014-12-23
,,PYPL,2014-12-23
0.005317769161482744,25684541.0,T,2014-12-23
-0.007152272377729529,6055100.0,TSM,2014-12-23
0.003974448393745167,5537600.0,V,2014-12-23
0.0027886514531634266,35091300.0,BAC,2014-12-24
0.001769650696739733,11411200.0,CSCO,2014-12-24
0.019520450572124926,4296200.0,DAL,2014-12-24
-0.0028512960745623595,2165700.0,DIS,2014-12-24
-0.001931840442462307,3727769.0,GE,2014-12-24
0.00026680065368478445,12109100.0,INTC,2014-12-24
0.0029730761711239673,3415100.0,JNJ,2014-12-24
-0.0006986243777828971,6405900.0,KO,2014-12-24
0.001984811653164442,7685500.0,META,2014-12-24
-0.006398525766779017,11437800.0,MSFT,2014-12-24
-0.0038742066726977775,45644000.0,NVDA,2014-12-24
0.004781906375571854,10238200.0,ORCL,2014-12-24
-0.0009536553380379287,11407442.0,PFE,2014-12-24
-0.0016080512626462928,2403000.0,PG,2014-12-24
,,PYPL,2014-12-24
-0.0020568787686844336,11693436.0,T,2014-12-24
0.0063032082486993435,1975600.0,TSM,2014-12-24
0.008934555929552834,5236800.0,V,2014-12-24
0.0,34362500.0,BAC,2014-12-26
0.001766890475842775,9739600.0,CSCO,2014-12-26
0.00707596738662053,5303100.0,DAL,2014-12-26
0.006460499248437834,3142400.0,DIS,2014-12-26
-0.0019357945708211588,3125445.0,GE,2014-12-26
0.0029384068022459964,14037200.0,INTC,2014-12-26
0.004493839400315336,2951000.0,JNJ,2014-12-26
0.00046615597928045815,6466900.0,KO,2014-12-26
0.0001239234270702383,10647400.0,META,2014-12-26
-0.0054008712235322776,13197800.0,MSFT,2014-12-26
0.00097216773001918,52636000.0,NVDA,2014-12-26
-0.0028118912411582153,6901500.0,ORCL,2014-12-26
0.0073198319216849494,9071146.0,PFE,2014-12-26
0.0034357959702502328,3148700.0,PG,2014-12-26
,,PYPL,2014-12-26
0.0061836670787236425,15208523.0,T,2014-12-26
-0.0017897807645064212,2634900.0,TSM,2014-12-26
-0.0037739481010728992,4768800.0,V,2014-12-26
0.007230343899371272,58370900.0,BAC,2014-12-29
0.003880211660195032,13445600.0,CSCO,2014-12-29
0.008059495747545942,6656700.0,DAL,2014-12-29
0.004945782276360333,3584400.0,DIS,2014-12-29
-0.003103393457394854,4352316.0,GE,2014-12-29
-0.009853913961145877,12203300.0,INTC,2014-12-29
0.0025699150472613397,4273400.0,JNJ,2014-12-29
-0.0023276954579568576,8694500.0,KO,2014-12-29
-0.00940829822209921,14134700.0,META,2014-12-29
-0.00898085267542148,14439500.0,MSFT,2014-12-29
-0.0014568956087260831,82944000.0,NVDA,2014-12-29
-0.010628880417895448,9701400.0,ORCL,2014-12-29
-0.008214641580484017,13359977.0,PFE,2014-12-29
-0.008773912263040029,4657700.0,PG,2014-12-29
,,PYPL,2014-12-29
-0.0017560925787606374,16825524.0,T,2014-12-29
0.0031376477059428254,3737200.0,TSM,2014-12-29
-0.004463728058968108,5262400.0,V,2014-12-29
0.0011041026861295933,41433500.0,BAC,2014-12-30
-0.003513731505904283,15487700.0,CSCO,2014-12-30
0.009225129861585968,7318900.0,DAL,2014-12-30
-0.008377060237166778,3490100.0,DIS,2014-12-30
-0.005058065593728345,4629064.0,GE,2014-12-30
-0.011295822833655045,15214100.0,INTC,2014-12-30
0.00028456164533263717,4371700.0,JNJ,2014-12-30
-0.002333247665386562,9222000.0,KO,2014-12-30
-0.00999742084100097,14370800.0,META,2014-12-30
-0.009062052438174817,16384700.0,MSFT,2014-12-30
-0.009241172468510528,112120000.0,NVDA,2014-12-30
-0.005920008095737561,9968400.0,ORCL,2014-12-30
-0.0003185862329030398,11628993.0,PFE,2014-12-30
-0.0025903457394294005,4730000.0,PG,2014-12-30
,,PYPL,2014-12-30
-0.0008794743119563408,16377483.0,T,2014-12-30
0.0026812409147234373,4791900.0,TSM,2014-12-30
-0.003315392087452129,4781600.0,V,2014-12-30
-0.013237454868505583,57819600.0,BAC,2014-12-31
-0.019040854462782697,21478700.0,CSCO,2014-12-31
-0.0008124926605033167,7772200.0,DAL,2014-12-31
-0.0053852127765419144,4797000.0,DIS,2014-12-31
-0.011732578542753558,5885627.0,GE,2014-12-31
-0.012785965964911217,20393600.0,INTC,2014-12-31
-0.007497888642044481,6202100.0,JNJ,2014-12-31
-0.012628663272130969,9369500.0,KO,2014-12-31
-0.015147857661372721,19935400.0,META,2014-12-31
-0.012122733923684126,21552500.0,MSFT,2014-12-31
-0.015709293557529924,166300000.0,NVDA,2014-12-31
-0.008160752607871968,13269200.0,ORCL,2014-12-31
-0.007329631402889558,15736220.0,PFE,2014-12-31
-0.014177754857959357,5712100.0,PG,2014-12-31
,,PYPL,2014-12-31
-0.014378117919522815,32011804.0,T,2014-12-31
-0.0026740710859189942,3877200.0,TSM,2014-12-31
-0.008882535483681009,5904800.0,V,2014-12-31
0.0005587421699699835,48951100.0,BAC,2015-01-02
-0.0007237891188569545,22926500.0,CSCO,2015-01-02
-0.00020346335764942491,8637300.0,DAL,2015-01-02
-0.0046715718229203285,5865400.0,DIS,2015-01-02
-0.008310306301322123,8538620.0,GE,2015-01-02
0.0019287392005504778,23605600.0,INTC,2015-01-02
-0.00047816147912815854,5753600.0,JNJ,2015-01-02
-0.0018946963414515627,9921100.0,KO,2015-01-02
0.00551152813009681,18177500.0,META,2015-01-02
0.006674029546394511,27913900.0,MSFT,2015-01-02
0.00398995708153449,113680000.0,NVDA,2015-01-02
-0.014231368492571006,15070200.0,ORCL,2015-01-02
0.005778547211812812,16371571.0,PFE,2015-01-02
-0.007135853252472568,7251400.0,PG,2015-01-02
,,PYPL,2015-01-02
0.008336159107605434,27226736.0,T,2015-01-02
-0.004468061094607068,6074100.0,TSM,2015-01-02
0.010755131093403092,8389600.0,V,2015-01-02
-0.029050114684729067,105605500.0,BAC,2015-01-05
-0.019920573237505734,29460600.0,CSCO,2015-01-05
-0.016673210913037084,10556500.0,DAL,2015-01-05
-0.014613277498087163,7789400.0,DIS,2015-01-05
-0.018355949619318523,8770735.0,GE,2015-01-05
-0.011275779319439794,32785000.0,INTC,2015-01-05
-0.006984039249184004,8079300.0,JNJ,2015-01-05
0.0,26292600.0,KO,2015-01-05
-0.016061188489905898,26452200.0,META,2015-01-05
-0.009195678462532997,39673900.0,MSFT,2015-01-05
-0.01689037469025101,197952000.0,NVDA,2015-01-05
-0.014024168407003712,18369400.0,ORCL,2015-01-05
-0.00542605735207391,24786391.0,PFE,2015-01-05
-0.004754141226321451,8626100.0,PG,2015-01-05
,,PYPL,2015-01-05
-0.009448131232318357,40288128.0,T,2015-01-05
-0.0242369901198094,9031800.0,TSM,2015-01-05
-0.022074158725353343,12751200.0,V,2015-01-05
-0.02991927299656294,144912400.0,BAC,2015-01-06
-0.0003694226725563521,47297600.0,CSCO,2015-01-06
-0.023573329763316053,12880400.0,DAL,2015-01-06
-0.005304234098997385,6793100.0,DIS,2015-01-06
-0.021544839458615295,13304295.0,GE,2015-01-06
-0.01863720801609481,30847600.0,INTC,2015-01-06
-0.004913937619621889,7428000.0,JNJ,2015-01-06
0.007593295595488492,16897500.0,KO,2015-01-06
-0.013473179594048923,27399300.0,META,2015-01-06
-0.014677577607339898,36447900.0,MSFT,2015-01-06
-0.030318241814390245,197764000.0,NVDA,2015-01-06
-0.010323590608846245,19229500.0,ORCL,2015-01-06
0.008344194587439402,29468681.0,PFE,2015-01-06
-0.004555327320118652,7791200.0,PG,2015-01-06
,,PYPL,2015-01-06
0.001490704773187801,39184839.0,T,2015-01-06
-0.017479476726610876,10169500.0,TSM,2015-01-06
-0.006443493400837719,11070000.0,V,2015-01-06
0.004744743392324224,104603800.0,BAC,2015-01-07
0.009242306695732116,27570800.0,CSCO,2015-01-07
-0.005294236479481795,10516200.0,DAL,2015-01-07
0.010229752369312672,6589500.0,DIS,2015-01-07
0.00041563721443571566,9106535.0,GE,2015-01-07
0.020975034998439446,27725200.0,INTC,2015-01-07
0.02207594227672316,7931700.0,JNJ,2015-01-07
0.012482794859829616,13412300.0,KO,2015-01-07
0.0,22045300.0,META,2015-01-07
0.012705460596619922,29114100.0,MSFT,2015-01-07
-0.002605520170071207,321808000.0,NVDA,2015-01-07
0.00023183823932293457,13502200.0,ORCL,2015-01-07
0.0136856588633687,20248816.0,PFE,2015-01-07
0.005245364752209047,5986600.0,PG,2015-01-07
,,PYPL,2015-01-07
0.005830106925678091,41917840.0,T,2015-01-07
0.01451336562918204,10180200.0,TSM,2015-01-07
0.013398224839872519,9346800.0,V,2015-01-07
0.02066150922531773,73388500.0,BAC,2015-01-08
0.007692215684924619,40907000.0,CSCO,2015-01-08
0.025973933136542282,10499300.0,DAL,2015-01-08
0.010341336540980128,7579400.0,DIS,2015-01-08
0.012043400099643886,9019294.0,GE,2015-01-08
0.018601131574818908,31765400.0,INTC,2015-01-08
0.00786248949038093,9916000.0,JNJ,2015-01-08
0.012095846925328502,21743600.0,KO,2015-01-08
0.02665776453266,23961000.0,META,2015-01-08
0.029418370693739204,29645200.0,MSFT,2015-01-08
